condition,features,model,n_dim,val_acc_B1,val_mae_B1,val_rmse_B1,val_bias_B1,val_acc_B2,val_mae_B2,val_rmse_B2,val_bias_B2,val_acc_B3,val_mae_B3,val_rmse_B3,val_bias_B3,val_acc_B4,val_mae_B4,val_rmse_B4,val_bias_B4,val_macro,val_mae,val_rmse,val_joint,val_exact,val_total_mae,val_total_rmse,val_total_bias,val_total_acc,test_acc_B1,test_mae_B1,test_rmse_B1,test_bias_B1,test_acc_B2,test_mae_B2,test_rmse_B2,test_bias_B2,test_acc_B3,test_mae_B3,test_rmse_B3,test_bias_B3,test_acc_B4,test_mae_B4,test_rmse_B4,test_bias_B4,test_macro,test_mae,test_rmse,test_joint,test_exact,test_total_mae,test_total_rmse,test_total_bias,test_total_acc
gt,F0+conf+distrib,ElasticNet,53,1.0,0.10416666666666667,0.3227486121839514,-0.0625,0.9895833333333334,0.20833333333333334,0.47871355387816905,-0.041666666666666664,0.9583333333333334,0.4895833333333333,0.7839536550927825,-0.03125,0.9791666666666666,0.25,0.5400617248673217,0.0,0.9817708333333334,0.2630208333333333,0.5313693865055562,0.9270833333333334,0.3125,0.8229166666666666,1.203294089849471,-0.13541666666666666,0.8229166666666666,1.0,0.05673758865248227,0.23819653367016547,-0.0425531914893617,0.9929078014184397,0.23404255319148937,0.5259237061407777,-0.02127659574468085,0.9219858156028369,0.6312056737588653,0.903107323012848,-0.07801418439716312,0.9929078014184397,0.22695035460992907,0.49105473398904287,-0.0425531914893617,0.9769503546099292,0.2872340425531915,0.5395705742032085,0.9078014184397163,0.2695035460992908,1.0212765957446808,1.378662112287908,-0.18439716312056736,0.7446808510638298
gt,F0+distrib+spatial,LR,41,1.0,0.0625,0.25,-0.0625,0.9791666666666666,0.23958333333333334,0.5303300858899106,0.052083333333333336,0.9479166666666666,0.4791666666666667,0.7905694150420949,0.0625,0.9791666666666666,0.23958333333333334,0.5303300858899106,0.052083333333333336,0.9765624999999999,0.2552083333333333,0.525307396705479,0.90625,0.375,0.8125,1.20761472884912,0.10416666666666667,0.8125,1.0,0.04964539007092199,0.2228124549277306,-0.04964539007092199,0.9929078014184397,0.2198581560283688,0.4837794468468967,0.03546099290780142,0.9290780141843972,0.6028368794326241,0.8629489272626913,-0.0070921985815602835,0.9929078014184397,0.24113475177304963,0.5052911526399113,0.014184397163120567,0.9787234042553192,0.2783687943262411,0.5187079954193075,0.9148936170212766,0.2765957446808511,1.0,1.3448087738774879,-0.0070921985815602835,0.7588652482269503
gt,F0+distrib+spatial,SVM,41,1.0,0.09375,0.30618621784789724,-0.07291666666666667,0.96875,0.2604166666666667,0.568257570707744,-0.052083333333333336,0.9583333333333334,0.5208333333333334,0.8036375634160796,-0.14583333333333334,0.96875,0.2916666666666667,0.5951190357119042,-0.020833333333333332,0.9739583333333334,0.2916666666666667,0.5683000969209062,0.8958333333333334,0.25,0.9791666666666666,1.3070322617798436,-0.2916666666666667,0.8125,0.9929078014184397,0.07801418439716312,0.3036421933135836,-0.03546099290780142,0.9787234042553191,0.2553191489361702,0.5711752224595996,-0.07092198581560284,0.8865248226950354,0.7021276595744681,0.9784921095801633,-0.12056737588652482,0.9645390070921985,0.2907801418439716,0.6245565802918224,-0.10638297872340426,0.9556737588652482,0.3315602836879432,0.6194665264112922,0.8297872340425532,0.2624113475177305,1.1134751773049645,1.5228752201576505,-0.3333333333333333,0.7021276595744681
gt,F0+distrib+spatial,RF,41,0.96875,0.17708333333333334,0.5303300858899106,-0.09375,0.9791666666666666,0.28125,0.568257570707744,-0.052083333333333336,0.90625,0.6041666666666666,0.9128709291752769,0.0625,0.9791666666666666,0.3229166666666667,0.60380736442456,0.11458333333333333,0.9583333333333333,0.3463541666666667,0.6538164875493729,0.84375,0.20833333333333334,1.03125,1.4397627119309162,0.03125,0.7708333333333334,0.9858156028368794,0.15602836879432624,0.46126560401444255,-0.07092198581560284,0.9858156028368794,0.2907801418439716,0.5895063447465633,0.02127659574468085,0.9148936170212766,0.6524822695035462,0.9377806908406012,0.028368794326241134,0.9574468085106383,0.3475177304964539,0.6577416768573946,-0.12056737588652482,0.9609929078014184,0.36170212765957444,0.6615735791147505,0.851063829787234,0.22695035460992907,1.1205673758865249,1.6067234621078836,-0.14184397163120568,0.7446808510638298
gt,F0+distrib+spatial,Ridge,41,1.0,0.10416666666666667,0.3227486121839514,-0.041666666666666664,0.9791666666666666,0.21875,0.5103103630798288,-0.010416666666666666,0.9583333333333334,0.4375,0.75,-0.020833333333333332,0.9791666666666666,0.23958333333333334,0.5303300858899106,0.03125,0.9791666666666666,0.25,0.5283472652884227,0.9166666666666666,0.3541666666666667,0.7916666666666666,1.1726039399558574,-0.041666666666666664,0.84375,1.0,0.05673758865248227,0.23819653367016547,-0.028368794326241134,0.9929078014184397,0.19858156028368795,0.46126560401444255,0.014184397163120567,0.9148936170212766,0.6099290780141844,0.8832563863180561,-0.05673758865248227,0.9929078014184397,0.22695035460992907,0.49105473398904287,0.0,0.975177304964539,0.2730496453900709,0.5184433144979268,0.900709219858156,0.2978723404255319,0.950354609929078,1.3046561461068844,-0.07092198581560284,0.7872340425531915
gt,F0+distrib+spatial,ElasticNet,41,1.0,0.09375,0.30618621784789724,-0.052083333333333336,0.9791666666666666,0.23958333333333334,0.5303300858899106,-0.03125,0.9583333333333334,0.4479166666666667,0.7569125885243729,-0.03125,0.9791666666666666,0.2604166666666667,0.5496210815947049,0.03125,0.9791666666666666,0.2604166666666667,0.5357624934642214,0.9166666666666666,0.3229166666666667,0.8333333333333334,1.1989578808281798,-0.08333333333333333,0.8333333333333334,1.0,0.06382978723404255,0.25264557631995566,-0.02127659574468085,0.9929078014184397,0.2127659574468085,0.5052911526399113,-0.028368794326241134,0.9148936170212766,0.6312056737588653,0.8952197717411697,-0.07801418439716312,0.9929078014184397,0.2127659574468085,0.47639306734033093,-0.014184397163120567,0.975177304964539,0.2801418439716312,0.5323873920103419,0.900709219858156,0.2765957446808511,0.9929078014184397,1.3315591032282685,-0.14184397163120568,0.7588652482269503
gt,F_all,LR,67,1.0,0.052083333333333336,0.22821773229381923,-0.052083333333333336,0.9791666666666666,0.25,0.5400617248673217,0.041666666666666664,0.9583333333333334,0.5208333333333334,0.8036375634160796,0.041666666666666664,0.9791666666666666,0.22916666666666666,0.5204164998665332,0.041666666666666664,0.9791666666666666,0.26302083333333337,0.5230833801109385,0.9166666666666666,0.2916666666666667,0.84375,1.1770372409854613,0.07291666666666667,0.8645833333333334,1.0,0.0425531914893617,0.20628424925175867,-0.0425531914893617,0.9929078014184397,0.2127659574468085,0.47639306734033093,0.028368794326241134,0.900709219858156,0.6737588652482269,0.9490570161260893,-0.0070921985815602835,0.9929078014184397,0.24113475177304963,0.5052911526399113,0.014184397163120567,0.9716312056737589,0.29255319148936165,0.5342563713395225,0.8865248226950354,0.2624113475177305,1.0425531914893618,1.381231848184698,-0.0070921985815602835,0.7304964539007093
gt,F_all,SVM,67,1.0,0.09375,0.30618621784789724,-0.07291666666666667,0.96875,0.2708333333333333,0.5773502691896257,-0.041666666666666664,0.9375,0.59375,0.8955910525085282,-0.13541666666666666,0.9583333333333334,0.3020833333333333,0.6208193510729725,-0.03125,0.9661458333333334,0.31510416666666663,0.5999867226547559,0.8645833333333334,0.2604166666666667,1.0729166666666667,1.461306493062515,-0.28125,0.75,0.9929078014184397,0.07092198581560284,0.2917299829957891,-0.028368794326241134,0.9858156028368794,0.24822695035460993,0.5259237061407777,-0.02127659574468085,0.8936170212765957,0.6808510638297872,0.9602009246000739,-0.07092198581560284,0.9716312056737588,0.3049645390070922,0.6577416768573946,-0.09219858156028368,0.9609929078014184,0.3262411347517731,0.6088990726485088,0.8581560283687943,0.2624113475177305,1.049645390070922,1.4488929498558007,-0.2127659574468085,0.723404255319149
gt,F_all,RF,67,0.96875,0.19791666666666666,0.5496210815947049,-0.09375,0.9791666666666666,0.2708333333333333,0.5590169943749475,-0.020833333333333332,0.9166666666666666,0.5729166666666666,0.8838834764831844,0.052083333333333336,0.9895833333333334,0.3333333333333333,0.5951190357119042,0.10416666666666667,0.9635416666666666,0.34374999999999994,0.6469101470411852,0.875,0.2604166666666667,1.0416666666666667,1.5138251770487459,0.041666666666666664,0.75,0.9858156028368794,0.14893617021276595,0.45351268875881323,-0.06382978723404255,0.9858156028368794,0.2907801418439716,0.5895063447465633,0.02127659574468085,0.900709219858156,0.6808510638297872,0.9675588936937934,0.014184397163120567,0.9645390070921985,0.3546099290780142,0.6523280730534422,-0.05673758865248227,0.9592198581560284,0.3687943262411348,0.665726500063153,0.8439716312056738,0.19858156028368795,1.2056737588652482,1.632993161855452,-0.0851063829787234,0.7021276595744681
gt,F_all,Ridge,67,1.0,0.11458333333333333,0.338501600193165,-0.03125,0.9791666666666666,0.25,0.5400617248673217,0.020833333333333332,0.9479166666666666,0.4895833333333333,0.7971302695712079,-0.010416666666666666,0.9791666666666666,0.23958333333333334,0.5303300858899106,0.03125,0.9765624999999999,0.2734375,0.5515059201304013,0.90625,0.2916666666666667,0.8645833333333334,1.203294089849471,0.010416666666666666,0.84375,1.0,0.05673758865248227,0.23819653367016547,-0.028368794326241134,0.9929078014184397,0.2127659574468085,0.47639306734033093,0.0,0.9219858156028369,0.5957446808510638,0.8832563863180561,-0.0425531914893617,0.9929078014184397,0.23404255319148937,0.4982237954520136,0.0070921985815602835,0.9769503546099292,0.274822695035461,0.5240174456951415,0.9078014184397163,0.2978723404255319,0.9432624113475178,1.3181762600207414,-0.06382978723404255,0.7872340425531915
gt,F_all,ElasticNet,67,1.0,0.10416666666666667,0.3227486121839514,-0.0625,0.9895833333333334,0.21875,0.48947250518628044,-0.052083333333333336,0.9583333333333334,0.5,0.7905694150420949,-0.0625,0.9791666666666666,0.23958333333333334,0.5303300858899106,0.010416666666666666,0.9817708333333334,0.265625,0.5332801545755593,0.9270833333333334,0.2916666666666667,0.8541666666666666,1.20761472884912,-0.16666666666666666,0.8125,1.0,0.05673758865248227,0.23819653367016547,-0.0425531914893617,0.9929078014184397,0.22695035460992907,0.5191373094849674,-0.014184397163120567,0.9219858156028369,0.6170212765957447,0.8952197717411697,-0.04964539007092199,0.9929078014184397,0.23404255319148937,0.4982237954520136,-0.03546099290780142,0.9769503546099292,0.2836879432624113,0.537694352587079,0.9078014184397163,0.2695035460992908,1.0070921985815602,1.3579291701726102,-0.14184397163120568,0.75177304964539
fixed,F0,LR,13,0.9270833333333334,0.53125,0.8477912478906585,0.07291666666666667,0.6875,1.1979166666666667,1.6986514258866257,-0.17708333333333334,0.5104166666666666,1.6666666666666667,2.155419526062927,0.08333333333333333,0.6666666666666666,1.2916666666666667,1.613743060919757,0.20833333333333334,0.6979166666666666,1.171875,1.578901315189992,0.2604166666666667,0.020833333333333332,2.1041666666666665,2.5860201081971503,0.1875,0.3958333333333333,0.9645390070921985,0.36879432624113473,0.6631110857591943,0.014184397163120567,0.7943262411347518,1.0567375886524824,1.4610789756374039,-0.06382978723404255,0.5531914893617021,1.5460992907801419,1.9928951818080545,-0.14184397163120568,0.7163120567375887,1.2198581560283688,1.6502739940140694,0.05673758865248227,0.7570921985815603,1.0478723404255321,1.4418398093046805,0.3049645390070922,0.0070921985815602835,1.8936170212765957,2.3655326421022105,-0.1347517730496454,0.48936170212765956
fixed,F0,SVM,13,0.9270833333333334,0.5104166666666666,0.8354140689901426,0.052083333333333336,0.6875,1.15625,1.7230060940112777,-0.5520833333333334,0.5416666666666666,1.6041666666666667,2.025874296857203,-0.020833333333333332,0.625,1.2604166666666667,1.661450169781407,-0.13541666666666666,0.6953125,1.1328125,1.5614361574100077,0.23958333333333334,0.010416666666666666,2.1354166666666665,2.7556759606310752,-0.65625,0.4166666666666667,0.9574468085106383,0.3829787234042553,0.7045948486252365,0.014184397163120567,0.7659574468085106,1.0354609929078014,1.6111314908631957,-0.5815602836879432,0.5531914893617021,1.5602836879432624,1.989333257277583,-0.28368794326241137,0.7163120567375887,1.1914893617021276,1.6588469036187126,-0.3120567375886525,0.74822695035461,1.0425531914893615,1.490976625096182,0.2907801418439716,0.014184397163120567,2.0567375886524824,2.679049265045159,-1.1631205673758864,0.4397163120567376
fixed,F0,RF,13,0.875,0.5416666666666666,0.9128709291752769,0.0625,0.6354166666666666,1.3125,1.7320508075688772,-0.1875,0.5520833333333334,1.5833333333333333,2.0766559657295187,0.16666666666666666,0.625,1.3229166666666667,1.6801537628046626,0.2604166666666667,0.671875,1.1901041666666667,1.600432866319584,0.19791666666666666,0.010416666666666666,2.1354166666666665,2.748105407973525,0.3020833333333333,0.4583333333333333,0.9574468085106383,0.3829787234042553,0.7341710238075196,0.028368794326241134,0.7375886524822695,1.1560283687943262,1.6264655148271623,-0.16312056737588654,0.5602836879432624,1.6170212765957446,2.0833687940244503,-0.22695035460992907,0.6737588652482269,1.2836879432624113,1.6308201826336055,0.12056737588652482,0.7322695035460993,1.1099290780141842,1.5187063788231847,0.2695035460992908,0.014184397163120567,2.0709219858156027,2.601145410546767,-0.24113475177304963,0.4326241134751773
fixed,F0,Ridge,13,0.9166666666666666,0.5,0.8416254115301732,0.041666666666666664,0.7083333333333334,1.15625,1.6361794930059885,-0.15625,0.5104166666666666,1.6458333333333333,2.0615528128088303,0.125,0.65625,1.3125,1.626601774661928,0.16666666666666666,0.6979166666666666,1.1536458333333333,1.54148987300173,0.2708333333333333,0.0,2.03125,2.5759302526789556,0.17708333333333334,0.40625,0.9574468085106383,0.36879432624113473,0.6737215368532151,0.028368794326241134,0.8014184397163121,1.0851063829787233,1.4803679818552304,-0.03546099290780142,0.5602836879432624,1.5460992907801419,1.9533568124844556,-0.1276595744680851,0.723404255319149,1.2127659574468086,1.6220991565742413,-0.0070921985815602835,0.7606382978723404,1.0531914893617023,1.4323863719417855,0.28368794326241137,0.0,1.929078014184397,2.4086133852730107,-0.14184397163120568,0.48226950354609927
fixed,F0,ElasticNet,13,0.9270833333333334,0.5,0.82915619758885,0.0625,0.6979166666666666,1.1666666666666667,1.6457014715109584,-0.16666666666666666,0.5,1.6770833333333333,2.143303524935281,0.09375,0.65625,1.3125,1.626601774661928,0.1875,0.6953125,1.1640625,1.5611907421742544,0.25,0.0,2.1145833333333335,2.6358901089891185,0.17708333333333334,0.3854166666666667,0.9645390070921985,0.3475177304964539,0.6468691647559471,0.0070921985815602835,0.8014184397163121,1.0780141843971631,1.48753687599562,-0.05673758865248227,0.5602836879432624,1.5390070921985815,1.973225030572184,-0.1347517730496454,0.7304964539007093,1.2056737588652482,1.624283802892963,0.0,0.7641843971631206,1.0425531914893615,1.4329787185541785,0.2978723404255319,0.0070921985815602835,1.8865248226950355,2.3997635817361154,-0.18439716312056736,0.48226950354609927
fixed,F0+conf,LR,33,0.9166666666666666,0.5,0.8416254115301732,0.020833333333333332,0.6770833333333334,1.2291666666666667,1.695582495781317,-0.1875,0.4791666666666667,1.7291666666666667,2.2407216099581255,0.0,0.6770833333333334,1.2291666666666667,1.5745369689742652,0.2916666666666667,0.6875,1.171875,1.5881166215609703,0.25,0.020833333333333332,2.1458333333333335,2.74620950888068,0.125,0.3958333333333333,0.9645390070921985,0.375886524822695,0.6684373647831918,0.0070921985815602835,0.7801418439716312,1.049645390070922,1.4683420476150393,-0.05673758865248227,0.48936170212765956,1.6666666666666667,2.125495353195085,-0.2198581560283688,0.7304964539007093,1.198581560283688,1.6308201826336055,0.09219858156028368,0.7411347517730498,1.072695035460993,1.4732737370567306,0.2765957446808511,0.0070921985815602835,1.9787234042553192,2.473978046767296,-0.1773049645390071,0.44680851063829785
fixed,F0+conf,SVM,33,0.9479166666666666,0.46875,0.7839536550927825,-0.052083333333333336,0.71875,1.1770833333333333,1.729041160103869,-0.4895833333333333,0.5625,1.6770833333333333,2.1530017804606354,-0.13541666666666666,0.6875,1.1770833333333333,1.6105123408406408,-0.052083333333333336,0.7291666666666666,1.125,1.569127234124482,0.2916666666666667,0.010416666666666666,2.2916666666666665,2.950988534937629,-0.7291666666666666,0.40625,0.9645390070921985,0.3971631205673759,0.6841674549282352,-0.028368794326241134,0.75177304964539,1.0283687943262412,1.6308201826336055,-0.5460992907801419,0.5390070921985816,1.5815602836879432,2.036893755258915,-0.3049645390070922,0.7092198581560284,1.2056737588652482,1.6885093514065102,-0.3262411347517731,0.7411347517730497,1.053191489361702,1.5100976860568165,0.2765957446808511,0.02127659574468085,2.141843971631206,2.782926670083822,-1.2056737588652482,0.4326241134751773
fixed,F0+conf,RF,33,0.9166666666666666,0.5208333333333334,0.8779711460710616,-0.0625,0.65625,1.1770833333333333,1.6233966448981796,-0.19791666666666666,0.5104166666666666,1.65625,2.104063528825433,0.11458333333333333,0.7291666666666666,1.1145833333333333,1.489546910976623,0.19791666666666666,0.7031249999999999,1.1171875,1.5237445576928241,0.2708333333333333,0.020833333333333332,2.0104166666666665,2.6319352828922926,0.052083333333333336,0.4791666666666667,0.9645390070921985,0.3900709219858156,0.6995439243733446,-0.04964539007092199,0.7659574468085106,1.0354609929078014,1.4827614643912512,-0.09929078014184398,0.5602836879432624,1.553191489361702,2.0158942896972656,-0.1773049645390071,0.6808510638297872,1.2907801418439717,1.7217836702362461,0.11347517730496454,0.7429078014184397,1.0673758865248226,1.479995837174527,0.2978723404255319,0.0070921985815602835,2.0425531914893615,2.523647028853507,-0.2127659574468085,0.4397163120567376
fixed,F0+conf,Ridge,33,0.9270833333333334,0.5625,0.8660254037844386,0.041666666666666664,0.6979166666666666,1.1145833333333333,1.5778413523967907,-0.17708333333333334,0.4895833333333333,1.7291666666666667,2.188987589427283,0.08333333333333333,0.71875,1.2083333333333333,1.5545631755148024,0.20833333333333334,0.7083333333333334,1.1536458333333333,1.5468543802808288,0.2708333333333333,0.0,2.1145833333333335,2.671220070804101,0.15625,0.4270833333333333,0.9645390070921985,0.3829787234042553,0.6944562646748168,0.014184397163120567,0.7943262411347518,1.0638297872340425,1.477970623226513,-0.0425531914893617,0.5319148936170213,1.5957446808510638,2.0299180712251728,-0.1347517730496454,0.7446808510638298,1.1914893617021276,1.6023033066572703,-0.014184397163120567,0.7588652482269503,1.0585106382978724,1.4511620664459433,0.2978723404255319,0.0,1.950354609929078,2.4538289662779436,-0.1773049645390071,0.44680851063829785
fixed,F0+conf,ElasticNet,33,0.9270833333333334,0.5416666666666666,0.8539125638299665,0.041666666666666664,0.6979166666666666,1.1041666666666667,1.6007810593582121,-0.16666666666666666,0.4895833333333333,1.65625,2.1286732957408003,0.07291666666666667,0.6875,1.21875,1.5645819462932156,0.23958333333333334,0.7005208333333334,1.1302083333333335,1.5369872163055487,0.25,0.0,2.125,2.6575364531836625,0.1875,0.4270833333333333,0.9716312056737588,0.36879432624113473,0.6523280730534422,0.014184397163120567,0.8156028368794326,1.0567375886524824,1.446443424942809,-0.04964539007092199,0.5177304964539007,1.5886524822695036,2.042109880970524,-0.14184397163120568,0.7446808510638298,1.2127659574468086,1.6264655148271623,0.02127659574468085,0.7624113475177305,1.0567375886524824,1.4418367234484846,0.2978723404255319,0.0,1.929078014184397,2.461044003802549,-0.15602836879432624,0.4397163120567376
fixed,F0+spatial,LR,21,0.9270833333333334,0.53125,0.8477912478906585,0.09375,0.7083333333333334,1.1770833333333333,1.6863421954040052,-0.21875,0.5208333333333334,1.65625,2.1626565453934967,0.09375,0.7083333333333334,1.2395833333333333,1.571225636247067,0.17708333333333334,0.7161458333333334,1.1510416666666665,1.5670039062338068,0.3229166666666667,0.0,2.1041666666666665,2.665364265286579,0.14583333333333334,0.4166666666666667,0.9645390070921985,0.3475177304964539,0.6468691647559471,0.0070921985815602835,0.8014184397163121,1.0638297872340425,1.4586499149789456,-0.09929078014184398,0.5531914893617021,1.5673758865248226,1.9624127572422765,-0.09219858156028368,0.723404255319149,1.1914893617021276,1.6023033066572703,0.028368794326241134,0.7606382978723404,1.0425531914893615,1.4175587859086098,0.2907801418439716,0.014184397163120567,1.9432624113475176,2.4086133852730107,-0.15602836879432624,0.44680851063829785
fixed,F0+spatial,SVM,21,0.9375,0.5208333333333334,0.82915619758885,0.041666666666666664,0.6875,1.1145833333333333,1.7108720973039842,-0.53125,0.5208333333333334,1.71875,2.1335611857486847,-0.07291666666666667,0.6979166666666666,1.1458333333333333,1.567907310185565,-0.10416666666666667,0.7109375,1.125,1.560374197706771,0.2708333333333333,0.010416666666666666,2.1875,2.8247418761130487,-0.6666666666666666,0.4166666666666667,0.9574468085106383,0.3829787234042553,0.7045948486252365,0.014184397163120567,0.7872340425531915,0.9858156028368794,1.586735799197176,-0.5319148936170213,0.5531914893617021,1.5602836879432624,2.0176525929444846,-0.28368794326241137,0.6950354609929078,1.2269503546099292,1.6737438393363282,-0.2624113475177305,0.74822695035461,1.0390070921985817,1.4956817700258065,0.2978723404255319,0.014184397163120567,2.0851063829787235,2.6896175477549757,-1.0638297872340425,0.45390070921985815
fixed,F0+spatial,RF,21,0.8854166666666666,0.5625,0.9128709291752769,0.10416666666666667,0.6770833333333334,1.1666666666666667,1.5942605391424158,-0.22916666666666666,0.5,1.6354166666666667,2.064077679416806,0.09375,0.75,1.2083333333333333,1.547847968417226,0.1875,0.703125,1.1432291666666667,1.529764279037931,0.20833333333333334,0.020833333333333332,1.9479166666666667,2.5351692908627093,0.15625,0.4479166666666667,0.9574468085106383,0.41134751773049644,0.7244464749279004,0.0425531914893617,0.7588652482269503,1.0567375886524824,1.5182109665679182,-0.16312056737588654,0.5460992907801419,1.574468085106383,2.0176525929444846,-0.1276595744680851,0.6808510638297872,1.24822695035461,1.6800878058783097,0.11347517730496454,0.7358156028368794,1.072695035460993,1.4850994600796534,0.28368794326241137,0.02127659574468085,1.9361702127659575,2.3774949567777313,-0.1347517730496454,0.44680851063829785
fixed,F0+spatial,Ridge,21,0.9166666666666666,0.5104166666666666,0.8477912478906585,0.052083333333333336,0.71875,1.1145833333333333,1.6233966448981796,-0.17708333333333334,0.5,1.6875,2.1065374432940898,0.08333333333333333,0.71875,1.2083333333333333,1.5545631755148024,0.1875,0.7135416666666666,1.1302083333333333,1.5330721278994326,0.3020833333333333,0.0,1.9791666666666667,2.565800719723442,0.14583333333333334,0.4375,0.9574468085106383,0.375886524822695,0.6789645850863051,0.02127659574468085,0.8156028368794326,1.049645390070922,1.443989744762311,-0.07092198581560284,0.5531914893617021,1.5460992907801419,1.946081715281553,-0.1276595744680851,0.7375886524822695,1.2127659574468086,1.6308201826336055,0.02127659574468085,0.7659574468085106,1.0460992907801419,1.4249640569409436,0.3049645390070922,0.0,1.8865248226950355,2.3399096788048337,-0.15602836879432624,0.475177304964539
fixed,F0+spatial,ElasticNet,21,0.9166666666666666,0.5104166666666666,0.8477912478906585,0.052083333333333336,0.7083333333333334,1.125,1.632993161855452,-0.1875,0.5104166666666666,1.6770833333333333,2.099106952968333,0.07291666666666667,0.7083333333333334,1.21875,1.5645819462932156,0.19791666666666666,0.7109375,1.1328125,1.5361183272519148,0.3020833333333333,0.0,1.96875,2.551551815399144,0.13541666666666666,0.4270833333333333,0.9645390070921985,0.3546099290780142,0.6523280730534422,0.014184397163120567,0.8156028368794326,1.0567375886524824,1.446443424942809,-0.06382978723404255,0.5673758865248227,1.5177304964539007,1.9387793191147233,-0.15602836879432624,0.723404255319149,1.2269503546099292,1.6438149712101018,0.03546099290780142,0.7677304964539007,1.0390070921985817,1.420341447080269,0.3120567375886525,0.0,1.900709219858156,2.361031148694651,-0.1702127659574468,0.45390070921985815
fixed,F0+distrib,LR,33,0.8854166666666666,0.53125,0.8955910525085282,0.07291666666666667,0.7083333333333334,1.1666666666666667,1.6457014715109584,-0.16666666666666666,0.4583333333333333,1.8229166666666667,2.2569337606584736,0.13541666666666666,0.7083333333333334,1.25,1.6007810593582121,0.25,0.6901041666666667,1.1927083333333335,1.5997518360090432,0.23958333333333334,0.010416666666666666,2.25,2.865018906278514,0.2916666666666667,0.4375,0.9645390070921985,0.3829787234042553,0.6737215368532151,0.028368794326241134,0.8014184397163121,1.0354609929078014,1.5017720029805357,-0.11347517730496454,0.5460992907801419,1.5957446808510638,2.0576789237370074,-0.1347517730496454,0.723404255319149,1.2198581560283688,1.6286443041694358,0.0851063829787234,0.7588652482269503,1.0585106382978724,1.4654541919350486,0.2907801418439716,0.0070921985815602835,1.9219858156028369,2.392363738088159,-0.1347517730496454,0.44680851063829785
fixed,F0+distrib,SVM,33,0.9375,0.46875,0.7971302695712079,0.03125,0.7083333333333334,1.1354166666666667,1.704772712123232,-0.5104166666666666,0.5416666666666666,1.6458333333333333,2.101586702153082,-0.08333333333333333,0.6666666666666666,1.1875,1.613743060919757,-0.10416666666666667,0.7135416666666666,1.109375,1.5543081861918198,0.28125,0.020833333333333332,2.1875,2.7950849718747373,-0.6666666666666666,0.3958333333333333,0.9574468085106383,0.425531914893617,0.7341710238075196,0.0,0.7588652482269503,1.0354609929078014,1.6023033066572703,-0.5106382978723404,0.5673758865248227,1.574468085106383,2.0316642376308356,-0.3262411347517731,0.6666666666666666,1.2198581560283688,1.6588469036187126,-0.24113475177304963,0.7375886524822695,1.0638297872340425,1.5067463679285846,0.2907801418439716,0.02127659574468085,2.099290780141844,2.7106305042363212,-1.0780141843971631,0.46099290780141844
fixed,F0+distrib,RF,33,0.8958333333333334,0.5416666666666666,0.8897565210026093,0.08333333333333333,0.6458333333333334,1.2291666666666667,1.689427911059441,-0.16666666666666666,0.4791666666666667,1.8020833333333333,2.302625313274683,0.17708333333333334,0.7395833333333334,1.1666666666666667,1.5343293866268306,0.20833333333333334,0.6901041666666667,1.1848958333333335,1.604034782990891,0.2604166666666667,0.0,2.0104166666666665,2.70993542358485,0.3020833333333333,0.4895833333333333,0.9574468085106383,0.4326241134751773,0.7672369140425294,0.06382978723404255,0.7446808510638298,1.049645390070922,1.5574119284549022,-0.14184397163120568,0.5460992907801419,1.5815602836879432,2.026421224406072,-0.3049645390070922,0.6595744680851063,1.2695035460992907,1.660983217322484,0.1347517730496454,0.7269503546099291,1.0833333333333333,1.5030133210564969,0.2765957446808511,0.014184397163120567,1.9929078014184398,2.456717524036453,-0.24822695035460993,0.41843971631205673
fixed,F0+distrib,Ridge,33,0.9375,0.4791666666666667,0.8036375634160796,0.0625,0.7083333333333334,1.1354166666666667,1.5645819462932156,-0.09375,0.46875,1.7604166666666667,2.210297868312474,0.11458333333333333,0.6875,1.25,1.5745369689742652,0.20833333333333334,0.7005208333333334,1.15625,1.5382635867490086,0.2604166666666667,0.010416666666666666,2.1458333333333335,2.6575364531836625,0.2916666666666667,0.4583333333333333,0.9574468085106383,0.3617021276595745,0.6684373647831918,0.02127659574468085,0.7872340425531915,1.0567375886524824,1.4755693696126275,-0.07801418439716312,0.524822695035461,1.624113475177305,2.047312717125092,-0.14893617021276595,0.723404255319149,1.198581560283688,1.5956501154012874,0.03546099290780142,0.74822695035461,1.0602836879432624,1.4467423917305497,0.28368794326241137,0.0070921985815602835,1.9148936170212767,2.423291238281506,-0.1702127659574468,0.475177304964539
